ASIN,商品名,商品URL,投稿日,評価,投稿者,プロフィールURL,ベストレビュアーランキング,バリエーション,購入元,参考になった人数,レビューのタイトル,レビュー本文
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/3/3,4.0,ライフ４９９,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AG5UOEIQGIW3CTNINJ36U6BG6TUA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,5,値段と見た目のカッコよさに引かれました,購入のきっかけは、「タープの下で焚火調理」でしたので、高さの低いものと雰囲気の良さげなものと他のアイテムとバランスが取れる、そんな商品を探していました。この手の商品は6～7年前に初めて見てその時も、「いいな」と思ったのですが、当時はユニフレームの焚火テーブルがありましたのでそれを使っていましたし、タープの下で焚火はしてませんでしたので、それほど興味が沸きませんでしたが、今回は焚き火用にタープを新調しサイドを直にペグダウンする方法で設営し友人と二人でやる予定でしたので、より低い位置で調理等を出来たらいいなと考えましたので、購入に至りました。少しケースが大きいように思うのと、どなたかも書いてらっしゃいましたが、脚にストッパーみたいなものが無いので、テーブルの上に物を載せたまま移動させた時に脚が傾いてヒヤッとしました。その２点で星4つとさせていただきました。総合的には・・・サイズやデザインは良いし、３５９０円はコスパは良いと個人的には思います。　
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/13,3.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGB66L6B6VKQLGZAZ7S7LFMFJWPA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,2,早かった,3回目のキャンプで２０リットルのク?ラ?Boxを載せて居たらいきなり片側の足が取り付けのリベットが壊れてしまった。取り付けはもう少しふといリベットにするかボルト留めにしたほうが良い。なので耐久性に難有り。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2020/11/23,4.0,ナナナ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AECBIB2H65WGLHU42G7VUMJ33GMA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,22,雰囲気ある,しっかり大きさもあってとてもよい！無骨な黒に天然木に焼印。雰囲気あってサイコー。バリ・木のヤスリがけの甘さなどありますがお値段からしたらよいかな。ヤスリ掛けしたら木はなめらかツルツルに。ヤスリ掛けによりうっすら塗ってあるニスが取れたのでオイル染み込ませてあげました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/11/3,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEE6RCPIP76VSP7MD4OODFLS5EFA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインが良い,まだキャンプでは使用していませんが、まずデザインが気に入りました。個人的には軽くて安定性も悪くないと思います。多少作りが荒い部分はありますが私は気にならない程度に感じます。脚部などの耐久性は気になりますが今後のキャンプで活躍してくれることを期待してこの評価にします。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/11/3,5.0,mig,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEZ5R2DZLXBFBVIXAZATLLCSQFYQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,いいですね,細かい傷は確かにありますが、キャンプで使えばこれくらい付くので私は気にしません。作りはしっかりしてます。天板がメッシュのおかげか、思ったよりも軽くていい感じです。収納袋も付いてますよ。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/2/10,4.0,まか,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHAN7MO7BCD2NZ4EGPNHOZBET7ZA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,1,良い！,見た目、おしゃれ！一軍に入りました???
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/11,5.0,"Yusei ",https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFUMSQY3ANMVYURL5USSXIS326ZQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,使い勝手がいい,
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/11/2,5.0,メルモ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AH5GRDIXOABF3FDBNFUE4ROS7KNQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,トールサイズのロック機能,トールサイズの足は完全にはロックできませんがロック機能は付いているので引きずって移動させない限り問題ありません。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/9/4,1.0,sabokichi,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGDDDADELL26LG3KSCPMMNEBH2IQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,1,脚が固すぎる,固いとかいうレベルではなく、開閉に支障がある。ちょっとやそっとじゃびくともしません。更に力を込めると片方が差し込んである穴から簡単に抜けます。それを入れ直すのも一苦労です。結局自分では開閉できませんでした(女性ですがどちらかというと力はある方です)。デザインに釣られました。残念です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/3/9,4.0,yam,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFGDPNDV6SA5KJ6WHM4DC35FV45Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,2,、,値段の割にしっかりした作りで満足しています。サイズ感もちょうど良く使いやすそうです。ただ、木の部分が欠けていたので★-1です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/2/27,4.0,ひでき,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AER3YASPO6S6IPEC37IA7U2SVD2Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,価格が安いがデザインがいい,デザインがカッコ良かったので購入しました。軽くて持ち運びもいい感じです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/11/1,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFXXFZDSLYM7F4EW2MOYTUJXO4KA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,ChillCamping（チルキャンピング） キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,天板も結構広くて使いやすいかも…^_^
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/1/13,4.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGAXHUQWD2F7ROT736O3QWH5LCMA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,6,木製のマチがおしゃれ！,開封して期待通りのデザインと機能性でした。木製のマチのネジが短いので締め付けが悪く2回使用したら片側だけグラグラに自分で長めのネジに付け替えたら全くグラ付き無しに！ハズレ商品も中にはあるでしょうがこの商品は範囲内ってところです。とにかくオシャレ
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/1/18,4.0,exit374,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFSG7PGALZWQNSSRI2RI2FVZK3SA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,1,ひとりキャンプにベストサイズ♪,デザイン&大きさひとりキャンプにちょうどだと思います。端の木を留めるネジが二本緩んでいて木が外れていたのでネジを抜いて釘で固定しました。なので星四つにさせていただきました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/2,3.0,むっく,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFLFROCUDT3MBKFCRUTBIR5HN5IA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,足が固定されない,足を広げて設置しようとしたらグラグラするので裏を見てみたら固定部分がないのを確認。これだと硬い地面で使用する際、安定性はない。そこが大変残念でした。重いものを置けば足が広がって安定はしますがテーブル代わりに使うのであれば気をつけて使わないと大変だと思う。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/24,5.0,如月なな,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGZENJQD6R7XCFIY5LZ75ZRAAB6Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,良かったです。,無骨でカッコいいです。耐久性もありそうでとても良い商品と感じました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/2/7,2.0,しょうちゃん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEE65LUIWZDFNELSO2VE2XIRT7WA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,脚が…,ロータイプは使っているのでハイタイプもと注文しましたが…足はロックできても遊びが有り過ぎて左右にグラグラ…使えないです。返品しました
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/17,5.0,小島 英雄,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFRCQRJCZDMOA3AHYR5GHXX3UTRA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,見た目最高,思ってたより、ちゃんとしてた。まだ使ってないけど、早く使うのが楽しみ。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/1/11,4.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFM6Y7EJX6CQBZ5N5Y3DZQ5QHAMA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,塗装,塗装が剥げていた
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/9/23,5.0,司馬陽平,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AESSBNHMYCHHFGEWQO6FLWJJGICA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,高さ、使い勝手が良い,
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/16,5.0,ボー君,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AF7CDPOALVPCLOIH7CH2YJEPCEMQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,アウトドアシーンを演出するさり気ない木のデザイン,デザインもそうですが、作りもしっかりしていて、様々な使い方が出来てとても気に入ってます。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/15,5.0,猫キャンパー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGUWXW5RGEBYRP7QQOCYN5H7A32A/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,メッシュとウッドの組み合わせデザインがカッコいいです。,説明書を見なかった自分が悪いのですが、足の開閉が上手く行かなかった。説明書を読んだらあっさりと開いた。横着しちゃダメですね。テーブルの高さは、ローチェアに座った時にちょうど良い高さです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/14,5.0,takoji,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEB75MHH2HN5RNH3FLVZA23TZSWA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,満足！,ちょうど良いサイズ感と価格でした。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/12,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEGM6EKRJC52CE46NNX72HIS2TGA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,デザインとサイズ感が最高です。,作りもしっかりしていて､第一印象は最高です♪今週末早速キャンツーに持参予定。今から楽しみです♪
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/12,5.0,のぶよちん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGSFXGU6Q2PQGT7IJXQVSKSGMSVQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,ソロキャンプに程良いサイズ感,ソロキャンプでの目的に購入しました。ヘリノックスのグラウンドチェアとの高さのバランスも良く、サイズも良い感じです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/10/10,5.0,ザバイバル太郎,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHVTBGRORWBI55RSYATBM3DNKIMA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,熱いものも載せられて良い,やっぱりメッシュタイプだから熱いものも載せれるし使い勝手は良い、でもちゃんと平の所じゃないと滑ります。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/9/14,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AE6KJ7WCWPCGQ22ADE7V7J5LDZ2Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,コスパ最高です！,値段が安いので少し心配でしたが、作りはとてもしっかりしています。よほど乱暴に扱わない限り壊れないと思います。ローをクーラーボックススタンドとして使用したいと思います！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/26,5.0,田中,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEZ5EDNU47MM3DOEQCFHOUAYJA7A/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,満足！,木材と金属の組み合わせのカッコ良さに惹かれソロキャン用で購入しました。レビューと価格をみて決めましたが後悔は全くないです。全体的に満足ですが足にロックがないので引きずったりすると危ないので注意です。まだ室内での使用だけですが座椅子の横に置くと丁度いいサイズでもう一つ購入を検討しています。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/21,5.0,Falcon,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHV4BGXL64ILN42WL7P3IABFUBXQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,足の安定化,閉じてるときは引っ掛かりができるように足の先が少し外側に曲がっているのですが、開いたときにはロック機構はありません。U型金具とストレッチコードを組み合わせてロックできるように改造しました。フチが木製なので簡単に取り付けできて、足が安定化されてGoodです。金属テーブルと木をつないでるいるネジが短すぎかな・・そちらもネジ交換したほうがしっかりするかも。概ね満足です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/21,5.0,しおかラ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AH65FIHE3MMJ2WGSENROP6S6DBNA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,ありかな,購入後何度か使ってみました。ありだと思います。安定性もあり両サイドに木で装飾されているためその分広くなっています。しまう時に足がすぐに開いてしまうのは少しかしめることでクリアできます。最初に届いた物に不備があり対応して頂いたのですが、丁寧でとても迅速だったのでこのメーカーはとても信頼できると思いました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/9/20,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGMMNG6V4B7GKJ3EID3PBPBVDCLA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,おしゃれサイトを目指すには最適です,この形状であるなら焚き火にも対応できるものを探しており、直火禁止のサイトが多い中、焚き火台を挟んでも使いやすい高さのあるものを探していました。デザインも良く大満足です
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/1/12,2.0,飯沼,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFNU6GUANWOBBHFLQNVTQXDYMN7Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,返品できない,ガタつきがあるので返品したいのですが、1/12に到着したのに1/11が返品期限ってどういうことでしょうか？交換できれば商品はそれなりによさそうなのに
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/6/14,3.0,ｃｐ９ａ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFWKUTK5Y4KM5XL4CA4ZOVKL6SMA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,及第点,某有名メーカーの数分の1の価格だが、木材加工や金属加工には粗がある。値段を考えれば及第点。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/16,5.0,Makoto,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGFA4VJS74SHBDO4W7HZMPDX2IQA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,お値段相当,思っていたよりは軽く、デザインも申し分無い感じです。まだ実際に使用はしていませんが、クーラーボックスを気にせず乗せれる程の強度は無い脚周りだと感じます。ま、お値段相当ではないでしょうか。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/10,5.0,"c °a， a  a  c´ ",https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGQUD424ODWC2ITN6OCSUTNFT5NQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,想像以上,見た重視で購入。思ったよりも使い勝手がいい。コスパも最高！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/9/3,5.0,ともくん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGYZJ5UJ53KVMRJBJPZFQ2GTUNMQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,安定性,ソロキャンプデビューのため、見た目がオシャレで気に入ったので購入しました。耐久性はまだ使っていないので分かりませんが、テーブルの足のロック機能があればもう少し安定するのかなと思いました。使うのが楽しみです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/9/3,5.0,まーやん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHDG6E7WH63OEEGKJLDAN2KRQ5RQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,かっこいい,ウッドとの組み合わせがかっこいい
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/6/6,3.0,武智　幸博,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHYDCGHAIB26I27WHDQUUQ2UP44Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,ソロキャンプ最適サイズ,テーブル面積と高さが気にいってます。低い椅子での利用か、地べたスタイルで利用予定、今週末行ってきます。強いて言えば、重さなんでしょうが、機能とのトレードオフだと思ってます。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/27,5.0,まさぴん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFAUE3V3AURUPCRLJRYNQ5B6YLGQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインがGOOD,金属と木材が合わさっててデザインが素晴らしいです。作りもしっかりしてて長く使えるギアになりそうです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/21,5.0,macchan,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHPZQXYMYT5TDSN5IEJ4GZHYUO4Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインが気に入った！,見た目に惹かれて購入したが、イメージ通りの品だった！ケースもついていてこれから使うのが楽しみ
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/20,5.0,ちゃーすけ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFEOS2CCO3CKS6WHKZCCZ5KPVQSA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,かっこいい??自慢のテーブル,重さがあるためしっかりと安定感もある！高さも大きさも使いやすいです??
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/19,5.0,鶴田,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEIFNKG2VYS4PFLGZX2GFT3Z2JDQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,おしゃれ！,デザインがサイコー！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/1,5.0,佐藤,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AH2X6UEJ3YVIBLTRZDVLYUL6CV3A/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,値段以上の価値はある,まずデザインが良いです。また、ランタンポールを付けてランタンをかけても安定しています。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/7/30,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGB6TR4BVCAR2J3SMED6M5FJ35DQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,高級感ある,見た目も作りも良い。ハイ・ロー切り替え出来たらもっと良かったかな
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/14,1.0,BlackRika,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEZGUKXDDXCTBUM3UOPCX7D6BKQA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,1,あまりにも足が硬く広げられない。不良品を疑うレベル。,片方ずつなら容易に外せるがそうするともう片方はびくともしなくなる。両方を一度に狭めるのが困難。これを使うたびに使うのは耐えられない。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/7/4,5.0,ひと,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEF6OATHVM335YCYLEURCVUDWS4Q/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,デザインとコスパが良い,まずデザインが良い。サイドの木製部分にchillcampの刻印がカッコ良かったです。思ったより作りがしっかりしてました。テーブルの脚の部分の開閉がもう少しスムーズだともっと良いと思いました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/5/31,5.0,逸見 聡,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFOIBLCTRGI2VNQJUI6HM5MSQVCQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,良かったです??,ある程度の重さは覚悟してたので、、、軽くはありませんがその他は、満足してます??当たりだったのか他のレビューにある反り等も無く見た目も使い勝手も良いっ??思った通りで大変満足してます??
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/7/13,5.0,小林 万紗,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHCLLFHHTV4NYWRKLLRPQLKBKK7Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,軽くて可愛いです！,かわいいです！ハイを買い、良かったのでもう一つ買い足しました！！足のストッパーがないので、ぐらつく可能性がありますが、普通に使う分には何も問題ありません！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/7/11,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AH555RMKXAXBDCMNEGOXPGVISQJA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,おすすめです,サイドの木目が、気に入りました！少し重い気もしますが、安定を考えれば納得です！
